# example data base
# beta decay information from ENSDF and other sources
# P. Huber, 2021
# Format:
# ZAI
# branching fraction
# end point (MeV)
# forbideness (0=allowed, 1 first forbidden, negative values non-unique forbidden)

100270	0.042	12.487	0
100270	0.034	10.8219	0
100270	0.009000000000000001	10.357899999999999	0
100270	0.011000000000000001	10.2619	0
100270	0.08900000000000001	9.7508	0
100270	0.11	9.5308	0
100270	0.016	9.0418	0
100270	0.013000000000000001	8.9677	0
100270	0.026000000000000002	8.864700000000001	0
100270	0.03	8.7687	0
100270	0.03	8.194799999999999	0
100280	0.65	12.31	0
100280	0.157	10.247	0
100280	0.033	9.383	0
100290	0.33	15.648	0
100290	0.13	14.471	0
100290	0.23	14.132	0
100290	0.03	12.661	0
100290	0.05	11.997	0
100290	0.11	11.554	0
100300	1.	13.489	0
110240	0.	4.145	-2
110240	0.9994	1.391	0
110240	0.	1.275	-2
110240	0.0005	0.278	0
110241	0.0005	5.986	0
110250	0.6248	3.834	0
110250	0.2739	2.859	0
110250	0.0945	2.222	0
110250	0.0044	1.869	0
110250	0.0025	1.033	0
110260	0.8789	7.503	0
110260	0.002	6.374	0
110260	0.016	5.371	0
110260	0.0054	4.994	0
110260	0.017	4.98	0
110260	0.0269	4.962	0
110260	0.0269	4.478	0
110260	0.003	4.412	0
110260	0.007	3.596	0
110260	0.017	3.187	0
110270	0.843	8.025	0
110270	0.112	7.312	0
110270	0.005	7.07	0
110270	0.006	5.901	0
110270	0.008	5.583	0
110270	0.0056	5.519	0
110270	0.0006	4.86	0
110270	0.0033	4.457	0
110270	0.0022	4.234	0
110270	0.0025	4.018	0
110280	0.6275	13.88	0
110280	0.1394	12.407	0
110280	0.1892	10.017	0
110280	0.0129	9.323	0
110280	0.0259	9.319	0
110280	0.005	8.608	0
110290	0.24	13.28	0
110290	0.002	12.185	0
110290	0.004	11.642	0
110290	0.0022	10.78	0
110290	0.38	10.665	0
110290	0.12	10.056	0
110290	0.008	9.605	0
110290	0.0029	9.295	0
110300	0.11	15.817	0
110300	0.006	15.511	0
110300	0.023	15.48	0
110300	0.037	14.832	0
110300	0.035	13.839	0
110300	0.012	13.758	0
110300	0.017	12.886	0
110300	0.218	12.332	0
110300	0.076	12.278	0
110300	0.065	12.206	0
110300	0.093	11.886	0
110310	0.26	15.88	0
110310	0.048	15.829	0
110310	0.022	15.659	0
110310	0.053	15.207	0
110310	0.009	14.935	0
110310	0.011	14.851	0
110310	0.197	13.636	0
110310	0.026	12.12	0
110310	0.025	12.066	0
110320	0.028	17.903	0
110320	0.058	17.699	0
110320	0.06	17.469	-1
110320	0.12	17.162	0
110320	0.31	16.983	0
110320	0.13	15.2	0
110330	0.2	19.	-1
110330	0.012	18.515900000000002	-1
110330	0.09	18.4538	0
110330	0.07	18.295	0
110330	0.028999999999999998	17.7576	0
120270	0.71	1.767	0
120270	0.29	1.596	0
120280	0.0031	0.86	0
120280	0.9471	0.459	0
120280	0.0498	0.212	0
120290	0.2532	7.55	0
120290	0.0656	6.152	0
120290	0.0281	5.796	-2
120290	0.1969	5.326	0
120290	0.0731	4.684	0
120290	0.0563	4.488	0
120290	0.2625	4.366	0
120290	0.0281	4.117	0
120290	0.0056	3.972	0
120290	0.0033	3.909	0
120290	0.0084	3.878	0
120290	0.0028	3.615	0
120290	0.0094	3.493	0
120290	0.0019	3.33	0
120290	0.0047	3.147	0
120300	0.73	6.102	0
120310	0.1945	11.74	0
120310	0.0973	10.793	0
120310	0.1415	10.127	0
120310	0.2034	8.501	0
120310	0.1061	8.307	0
120310	0.0884	8.117	0
120310	0.0973	7.597	0
120310	0.0442	7.178	0
120310	0.008	6.931	0
120310	0.0195	6.593	0
120320	0.55	10.27	0
120320	0.24600000000000002	7.5047	0
120320	0.107	7.0678	0
120330	0.37	13.43	-1
120330	0.06	11.5918	0
120330	0.07	11.0649	0
120330	0.02	10.1655	0
120330	0.12	9.7158	0
120330	0.13	9.119700000000002	0
120330	0.15	8.6996	0
120330	0.019	7.5	0
120330	0.033	7.45	0
120330	0.0070999999999999995	6.61	0
120330	0.013200000000000002	6.18	0
120330	0.009000000000000001	5.96	0
120330	0.0196	4.5600000000000005	0
130280	0.9999	2.863	0
130290	0.8987	2.406	0
130290	0.038	1.651	0
130290	0.063	1.254	0
130290	0.0003	0.613	0
130300	0.17	6.327	0
130300	0.67	5.063	0
130300	0.057	3.752	0
130300	0.066	3.731	0
130300	0.027	3.33	0
130300	0.0018	2.948	0
130300	0.0016	2.612	0
130310	0.65	7.983	0
130310	0.01	7.231	0
130310	0.08	6.288	0
130310	0.26	5.666	0
130320	0.85	13.02	0
130320	0.047	11.079	0
130320	0.03	8.789	0
130320	0.043	8.036	0
130320	0.017	7.234	0
130330	0.88	12.05	0
130330	0.013000000000000001	7.7090000000000005	0
130340	0.12	13.762	0
130340	0.46	12.833	0
130340	0.27	12.707	0
130350	0.03	14.17	-1
130350	0.009000000000000001	13.26	-1
130350	0.5	13.196100000000001	0
130350	0.092	12.0018	0
130350	0.033	11.03	0
130350	0.06	10.72	0
130350	0.032	10.4	0
130350	0.08900000000000001	8.98	0
130350	0.045	8.41	0
130350	0.068	7.84	0
130350	0.026000000000000002	6.8100000000000005	0
130350	0.027000000000000003	6.48	0
130370	0.54	15.683	0
130370	0.16	15.13	0
140310	0.9993	1.49	0
140310	0.0007	0.224	0
140320	1.	0.224	0
140330	0.0441	4.413	0
140330	0.8651	3.997	0
140330	0.0908	3.306	0
140340	1.	2.993	0
140350	0.0196	6.64	0
140350	0.451	6.399	0
140350	0.2098	6.007	0
140350	0.1059	5.631	0
140350	0.1216	4.94	0
140350	0.0922	4.464	0
140360	0.1456	7.425	0
140360	0.3592	6.547	0
140360	0.0291	6.504	0
140360	0.466	5.569	0
140380	0.07	9.33	0
140380	0.17	8.756	0
140380	0.51	8.576	0
140380	0.25	6.75	0
150320	1.	1.71	0
150330	1.	0.248	0
150340	0.8467	5.374	0
150340	0.1484	3.246	0
150340	0.0004	1.458	0
150340	0.0011	1.299	0
150340	0.0033	1.259	0
150350	0.0826	3.989	0
150350	0.913	2.416	0
150350	0.0044	1.05	0
150360	0.0222	7.122	1
150360	0.0674	6.22	0
150360	0.0039	5.838	1
150360	0.1031	5.391	-1
150360	0.0183	5.207	0
150360	0.1146	5.162	0
150360	0.552	4.582	-1
150360	0.0067	3.899	-1
150360	0.1118	3.141	0
150380	0.43	11.098	0
150380	0.36	8.874	0
150380	0.11	7.399	0
150380	0.1	6.384	0
150400	0.096	13.856	-1
150400	0.016	12.505	-1
150400	0.007	11.524	0
150400	0.141	11.271	-1
150400	0.034	10.813	0
150400	0.298	10.622	0
150400	0.075	10.035	0
150400	0.113	9.751	0
160350	1.	0.167	0
160370	0.056	4.865	1
160370	0.0004	1.779	-1
160370	0.9395	1.762	0
160370	0.0027	1.124	0
160370	0.0009	0.855	0
160370	0.0006	0.593	0
160370	0.	0.469	0
160380	0.13	2.937	1
160380	0.0017	1.245	-1
160380	0.0237	1.191	-1
160380	0.83	0.995	0
160380	0.0138	0.186	0
160390	0.08	5.34	-1
160390	0.68	4.943	0
160390	0.106	4.855	0
160390	0.128	4.069	0
160400	0.0096	4.69	1
160400	0.0769	4.478	-1
160400	0.0385	4.258	-1
160400	0.3942	3.8	0
160400	0.0385	3.397	-1
160400	0.4423	2.383	0
160420	0.0868	7.222	0
160420	0.0482	6.751	0
160420	0.1832	6.072	0
160420	0.0116	5.79	0
160420	0.0116	5.762	0
160420	0.5111	5.216	0
160420	0.0125	5.098	0
160420	0.135	4.31	0
170360	0.981	0.709	-2
170380	0.576	4.917	1
170380	0.105	2.749	-1
170380	0.319	1.107	0
170380	0.	0.98	-1
170390	0.071	3.442	1
170390	0.045	2.175	-1
170390	0.8297	1.924	0
170390	0.0001	1.349	-1
170390	0.	1.1	1
170390	0.0255	1.084	0
170390	0.0001	1.009	-1
170390	0.	0.961	1
170390	0.0224	0.939	0
170390	0.	0.918	1
170390	0.	0.81	1
170390	0.	0.791	1
170390	0.	0.686	1
170390	0.0058	0.612	0
170390	0.0003	0.492	0
170390	0.	0.155	0
170400	0.085	7.48	1
170400	0.0378	6.019	-1
170400	0.0161	4.956	-1
170400	0.0064	4.588	1
170400	0.0198	4.272	-1
170400	0.0086	3.969	-1
170400	0.0434	3.8	0
170400	0.0519	3.561	-1
170400	0.0015	3.538	0
170400	0.1303	3.397	0
170400	0.0023	3.301	0
170400	0.255	3.179	0
170400	0.0015	3.155	-1
170400	0.0023	3.122	0
170400	0.0023	2.999	0
170400	0.2134	2.918	0
170400	0.0016	2.899	-1
170400	0.0039	2.742	0
170400	0.0046	2.711	0
170400	0.0084	2.314	-1
170400	0.0198	2.211	0
170400	0.0015	2.17	0
170400	0.0015	2.079	0
170400	0.0084	1.871	0
170400	0.0008	1.851	0
170400	0.0008	1.762	0
170400	0.0491	1.6	0
170400	0.0061	1.574	0
170400	0.0004	1.53	0
170400	0.003	1.426	0
170400	0.0004	1.347	0
170400	0.0004	1.272	0
170400	0.003	1.204	0
170400	0.0025	1.141	0
170400	0.0015	1.004	0
170400	0.0046	0.828	0
170410	0.8	3.8	0
170420	0.19	7.017	0
170420	0.26	5.385	0
170420	0.17	5.013	0
170430	0.0566	6.478	0
170430	0.0472	6.418	0
170430	0.6792	6.066	0
170430	0.0189	6.043	0
170430	0.0283	5.516	0
170430	0.066	5.47	0
170430	0.0472	5.34	0
170430	0.0094	5.061	0
170430	0.0472	3.613	0
170450	0.113	10.8679	-1
170450	0.039	10.0701	-1
170450	0.042	9.9939	0
170450	0.132	9.6753	0
170450	0.19	9.639700000000001	0
170450	0.01	8.653	0
170450	0.589	8.1152	0
170450	0.01	7.4603	0
170450	0.055	7.0839	0
170460	0.4	14.929	0
180390	1.	0.565	1
180410	0.0078	2.489	1
180410	0.9916	1.198	0
180410	0.0005	0.815	-1
180420	1.	0.599	1
180430	0.2969	4.616	-1
180430	0.002	4.055	1
180430	0.0139	3.878	0
180430	0.1584	3.641	0
180430	0.0089	3.506	-1
180430	0.0148	3.409	-1
180430	0.0037	3.106	-1
180430	0.0029	3.066	-1
180430	0.0032	2.75	-1
180430	0.0023	2.567	0
180430	0.1584	2.438	0
180430	0.0039	2.427	0
180430	0.1881	2.271	-1
180430	0.0109	1.559	-1
180430	0.0099	1.352	-1
180430	0.0544	1.306	0
180430	0.0038	1.223	-1
180430	0.0346	1.16	-1
180430	0.0218	1.008	0
180430	0.0028	0.97	-1
180430	0.0047	0.902	0
180440	0.0983	3.548	1
180440	0.0819	3.365	0
180440	0.0011	3.165	0
180440	0.0123	2.088	-1
180440	0.762	1.662	0
180440	0.0262	1.222	0
180440	0.018	0.974	0
180450	0.2147	6.89	0
180450	0.012	6.416	0
180450	0.1202	5.809	0
180450	0.0034	5.466	0
180450	0.0026	5.416	0
180450	0.0283	5.251	0
180450	0.0075	5.167	0
180450	0.0005	4.702	1
180450	0.0155	4.373	0
180450	0.0045	4.321	0
180450	0.0081	4.142	0
180450	0.0017	4.103	0
180450	0.004	3.579	0
180450	0.0034	3.492	0
180450	0.3521	3.183	0
180450	0.1975	2.893	0
180450	0.0023	2.846	0
180450	0.0172	2.533	0
180450	0.0046	2.321	0
180460	0.0476	5.698	1
180460	0.9524	3.754	0
180470	0.26	10.5	-1
180470	0.24	10.14	-1
180470	0.07	8.48	-2
180470	0.09	6.7824	0
180470	0.26	6.7379	0
180470	0.03	4.6576	0
190400	0.8914	1.311	3
190420	0.819	3.525	1
190420	0.1764	2.001	-1
190420	0.0034	1.688	1
190420	0.0005	1.101	-1
190420	0.0007	0.08	0
190430	0.0154	1.815	1
190430	0.009	1.442	-1
190430	0.0406	1.222	-1
190430	0.909	0.825	0
190430	0.026	0.421	0
190440	0.34	5.659	1
190440	0.017	4.502	-1
190440	0.015	3.775	1
190440	0.006	3.376	1
190440	0.001	2.615	1
190440	0.0021	2.358	-1
190440	0.285	2.351	0
190440	0.001	2.302	-1
190440	0.0004	2.079	1
190440	0.062	1.997	0
190440	0.11	1.983	0
190440	0.0023	1.883	0
190440	0.0012	1.565	-1
190440	0.0012	1.399	-1
190440	0.0037	1.344	0
190440	0.015	1.301	0
190440	0.0003	1.26	0
190440	0.072	1.25	0
190440	0.0002	1.222	-1
190440	0.043	1.106	0
190440	0.0005	1.097	0
190440	0.0019	1.086	0
190440	0.0008	1.01	-1
190440	0.0008	0.835	0
190440	0.0029	0.793	-1
190440	0.0068	0.775	0
190440	0.	0.766	0
190440	0.0008	0.633	0
190440	0.0003	0.528	-1
190440	0.0007	0.497	-1
190440	0.0011	0.458	0
190440	0.0001	0.334	0
190440	0.0002	0.291	0
190440	0.0003	0.098	0
190450	0.05	4.205	1
190450	0.079	4.031	-1
190450	0.014	2.77	-1
190450	0.51	2.325	0
190450	0.0006	2.305	-1
190450	0.0001	1.956	-1
190450	0.155	1.851	0
190450	0.1	1.813	0
190450	0.0006	1.682	1
190450	0.066	1.434	0
190450	0.0008	1.364	-1
190450	0.0046	1.228	-1
190450	0.0008	1.181	0
190450	0.0066	0.91	0
190450	0.0015	0.714	-1
190450	0.0005	0.551	0
190450	0.0001	0.5	0
190460	0.6287	6.3	-1
190460	0.0299	5.136	1
190460	0.0499	4.086	0
190460	0.006	3.196	0
190460	0.2495	2.636	0
190460	0.015	1.421	0
190460	0.021	1.091	0
190470	0.0194	4.629	-1
190470	0.1841	4.065	0
190470	0.7849	4.043	0
190470	0.0116	2.118	0
190480	0.0095	12.09	1
190480	0.0589	8.258	-1
190480	0.0014	7.806	1
190480	0.0095	7.587	1
190480	0.0209	7.583	0
190480	0.0913	7.478	-1
190480	0.0013	6.828	-2
190480	0.0361	6.72	0
190480	0.1103	5.476	0
190480	0.1483	5.405	0
190480	0.1977	5.195	0
190480	0.0228	4.788	0
190480	0.2139	4.689	0
190480	0.0314	4.683	0
190480	0.0074	4.432	0
190480	0.0036	3.699	0
190480	0.0143	3.623	0
190480	0.0053	3.559	0
190480	0.001	3.123	0
190480	0.0044	2.789	-1
190480	0.0008	2.105	1
190480	0.0008	2.013	0
190480	0.0002	1.967	0
190480	0.0021	1.91	0
190480	0.0006	1.85	0
190480	0.0014	1.821	0
190480	0.0002	1.736	-1
190480	0.0004	1.712	-1
190480	0.0018	1.476	0
190480	0.0004	1.428	0
190480	0.0006	1.264	0
190480	0.0008	1.173	0
190480	0.0008	1.058	0
190490	0.0981	10.97	-1
190490	0.0039	8.947	-1
190490	0.002	7.385	-1
190490	0.002	6.898	-1
190490	0.0324	6.698	-1
190490	0.0657	5.2	0
190490	0.1314	4.91	0
190490	0.0824	4.78	0
190490	0.0785	4.64	0
190490	0.0206	4.6	0
190490	0.1726	4.42	0
190490	0.1403	4.28	0
190490	0.0137	3.61	0
190490	0.0902	3.91	0
190490	0.0245	3.69	0
190490	0.0137	3.1	0
190490	0.0029	2.93	0
190490	0.0029	2.72	0
190490	0.0049	2.36	0
190490	0.0098	2.11	0
190490	0.0029	1.83	0
190490	0.002	1.87	0
190490	0.001	1.23	0
190490	0.001	0.91	0
190490	0.0005	0.4	0
190500	0.5789	14.22	-1
190500	0.0669	13.194	-1
190500	0.011	11.221	0
190500	0.0389	10.185	-1
190500	0.015	9.34	-1
190500	0.0439	7.71	0
190500	0.0088	6.59	0
190500	0.015	5.79	0
190500	0.007	5.56	0
190500	0.1108	5.29	0
190500	0.0509	4.8	0
190500	0.0227	4.45	0
190500	0.0066	3.79	0
190500	0.0132	3.68	0
190500	0.0036	3.17	0
190500	0.007	2.75	0
190510	0.19	13.88	-1
190510	0.107	10.418	0
190510	0.023	10.35	0
190510	0.02	8.69	0
190510	0.16	8.36	0
190510	0.05	7.84	0
190510	0.15	7.23	0
190510	0.11	7.06	0
190510	0.12	6.43	0
190510	0.07	5.97	0
190520	0.1667	13.747	-1
190520	0.0267	10.74	0
190520	0.1425	10.51	0
190520	0.3492	9.3	0
190520	0.1942	8.1	0
190520	0.1208	7.12	0
190530	0.15	14.6	0
190530	0.85	16.8	0
200450	1.	0.258	0
200450	0.	0.246	1
200470	0.1898	1.991	0
200470	0.0009	1.225	1
200470	0.809	0.695	0
200470	0.0004	0.114	0
200490	0.0002	3.034	-1
200490	0.0041	2.89	-1
200490	0.915	2.178	0
200490	0.0018	1.746	0
200490	0.07	1.19	0
200490	0.0066	0.769	0
200490	0.0021	0.524	0
200500	0.99	3.118	0
200510	0.0494	6.47	0
200510	0.0242	6.165	-1
200510	0.1444	5.938	0
200510	0.03	5.617	0
200510	0.125	4.985	0
200510	0.0959	4.623	0
200510	0.186	4.293	0
200510	0.2471	4.137	0
200510	0.0349	3.941	0
200510	0.063	3.56	0
200520	0.0476	7.195	0
200520	0.8267	4.06	0
200520	0.1067	5.124	0
200520	0.0057	4.412	0
200520	0.0133	3.604	0
200530	0.56	6.611	0
200530	0.44	8.72	0
200540	0.32	8.82	2
200540	0.8300000000000001	8.573	0
210460	0.	1.475	-2
210460	1.	0.357	0
210470	0.316	0.6	0
210470	0.684	0.439	0
210480	0.8998	0.654	0
210480	0.1002	0.483	0
210490	0.9994	2.003	0
210490	0.0001	0.371	0
210490	0.0005	0.232	0
210500	0.0128	5.334	2
210500	0.083	4.213	0
210500	0.8734	3.689	0
210500	0.0057	2.741	0
210500	0.0035	2.716	1
210500	0.0156	2.007	0
210500	0.002	1.508	0
210500	0.0014	1.447	0
210500	0.0025	1.081	0
210501	1.	5.591	0
210510	0.275	5.071	0
210510	0.34	4.364	0
210510	0.0205	3.817	0
210510	0.046	3.777	0
210510	0.0384	3.589	0
210510	0.131	3.446	0
210510	0.003	3.271	0
210510	0.13	2.889	0
210510	0.004	2.413	0
210510	0.0033	2.321	0
210510	0.0017	1.626	0
210520	0.242	7.04	0
210520	0.095	6.816	0
210520	0.103	6.762	0
210520	0.058	6.648	0
210520	0.032	5.937	0
210520	0.078	4.59	0
210520	0.03	5.627	-1
210520	0.076	5.158	0
210520	0.065	5.058	0
210520	0.018	5.002	0
210520	0.016	4.794	0
210520	0.089	4.602	0
210520	0.097	4.294	0
210540	0.25	11.38	2
210540	0.05	9.885	0
210540	0.55	8.884	0
210540	0.15	8.864	0
220510	0.919	2.151	0
220510	0.081	1.542	0
220520	1.	1.832	0
220530	0.056	4.892	0
220530	0.1027	4.792	0
220530	0.0934	3.47	0
220530	0.3455	3.127	0
220530	0.0448	3.062	0
220530	0.0626	2.936	0
220530	0.042	2.469	0
220530	0.1401	2.423	0
220530	0.1036	2.217	0
220530	0.0093	2.09	0
220540	0.9	3.4	0
220550	0.24	7.48	2
220550	0.12	7.1567	0
220550	0.31	6.8073999999999995	0
220550	0.12	6.1499	0
220550	0.05	5.979100000000001	0
220550	0.16	5.3271999999999995	0
220570	0.538	10.4	0
220570	0.05	10.225200000000001	0
220570	0.011000000000000001	8.6681	0
220570	0.16	8.645700000000001	0
220570	0.166	8.363700000000001	0
220570	0.073	7.9243999999999994	0
230500	1.	0.254	3
230520	0.9922	2.541	0
230520	0.0005	1.606	0
230520	0.0057	1.208	0
230520	0.0012	1.011	0
230520	0.0001	0.814	0
230520	0.0003	0.56	0
230520	0.	0.503	0
230520	0.	0.203	0
230530	0.8865	2.53	0
230530	0.1096	2.2	0
230530	0.004	1.899	0
230540	0.0329	5.218	0
230540	0.0197	4.423	0
230540	0.0049	3.968	0
230540	0.0624	3.882	0
230540	0.0099	3.605	0
230540	0.0394	3.387	0
230540	0.1233	3.256	0
230540	0.0953	3.244	0
230540	0.5415	2.959	0
230540	0.0575	2.824	0
230540	0.0131	2.591	0
230550	0.008	5.718	2
230550	0.642	5.443	0
230550	0.035	5.394	-2
230550	0.195	5.16	0
230550	0.041	4.745	0
230550	0.057	4.521	0
230550	0.022	4.481	0
230560	0.7000000000000001	9.16	0
230560	0.04	8.1539	0
230560	0.26	7.4855	0
230560	0.01	7.3298000000000005	0
230560	0.01	6.836	0
230570	0.21	8.3	-2
230570	0.47000000000000003	8.0321	0
230570	0.2	7.6077	0
230570	0.09	7.358300000000001	0
230570	0.03	6.7178	0
230580	0.38	11.52	0
230580	0.34	10.6403	0
230580	0.2	9.5839	2
230580	0.08	8.542700000000002	2
230610	0.4	11.99	0
230610	0.06	11.919200000000002	-1
230610	0.1	11.8926	-1
230610	0.071	11.7659	0
230610	0.017	11.5882	0
230610	0.057	11.5394	0
230610	0.015	11.425600000000001	0
230610	0.017	11.3583	0
230610	0.061	11.2741	0
230610	0.032	11.2163	0
230610	0.084	10.9634	0
230610	0.013999999999999999	10.768	0
230610	0.022000000000000002	9.9281	0
230610	0.025	9.7286	0
240550	0.9996	2.494	0
240550	0.0004	1.075	0
240550	0.	0.351	0
240550	0.	0.335	0
240550	0.	0.235	0
240560	1.	1.507	0
240570	0.735	5.09	0
240570	0.0268	4.24	0
240570	0.0219	4.034	0
240570	0.004	3.715	0
240570	0.0079	3.597	0
240570	0.0596	3.54	0
240570	0.0022	3.364	0
240570	0.0695	3.28	0
240570	0.0022	2.943	0
240570	0.0258	2.904	0
240570	0.0024	2.749	-1
240570	0.0169	2.597	0
240570	0.0258	2.388	0
240580	0.01	3.609	0
240580	0.01	3.435	0
240580	0.05	3.215	0
240580	0.92	3.088	0
240600	0.886	6.1	0
240600	0.012	5.751	-2
