E,Ne,dNe
1500.0 , 1.327930969320547,0
1550.0 , 1.2818414874284194,0
1600.0 , 1.2362653893569895,0
1650.0000000000002 , 1.1911135455084705,0
1700.0000000000002 , 1.1466682801913537,0
1750.0000000000002 , 1.1030142758648382,0
1800.0000000000002 , 1.0603419074886853,0
1850.0000000000002 , 1.0185779289403314,0
1900.0000000000005 , 0.9780503793839015,0
1950.0000000000005 , 0.9388237939700181,0
2000.0000000000005 , 0.9009870039985068,0
2050.000000000001 , 0.8648435813966769,0
2100.0000000000005 , 0.8305518865324893,0
2150.0000000000005 , 0.7979786730161392,0
2200.0000000000005 , 0.7669636226644668,0
2250.000000000001 , 0.7375232321331564,0
2300.000000000001 , 0.709262834158146,0
2350.0000000000005 , 0.681800534412707,0
2400.000000000001 , 0.6551894586590331,0
2450.000000000001 , 0.6294586705858157,0
2500.000000000001 , 0.6045626520590117,0
2550.000000000001 , 0.5805165486673732,0
2600.000000000001 , 0.5573859213339938,0
2650.0000000000014 , 0.5351243480566208,0
2700.000000000001 , 0.5135677112896131,0
2750.000000000001 , 0.49275692947162714,0
2800.0000000000014 , 0.4727769017715078,0
2850.0000000000014 , 0.45376726406206713,0
2900.0000000000014 , 0.43564873844992713,0
2950.000000000001 , 0.4182064551788611,0
3000.0000000000014 , 0.401334742097343,0
3050.000000000002 , 0.38484992248330263,0
3100.0000000000014 , 0.3687527088331545,0
3150.0000000000014 , 0.3531050810470492,0
3200.0000000000014 , 0.33795567269354576,0
3250.000000000002 , 0.32336367428539836,0
3300.000000000002 , 0.3093300501852992,0
3350.0000000000014 , 0.29586295614634933,0
3400.000000000002 , 0.2829276340369662,0
3450.000000000002 , 0.27042454523893067,0
3500.000000000002 , 0.2583146393883883,0
3550.000000000002 , 0.2466094797060253,0
3600.000000000002 , 0.23535307905951036,0
3650.0000000000023 , 0.22454991924424453,0
3700.000000000002 , 0.21410139937761907,0
3750.000000000002 , 0.20397473433428612,0
3800.000000000002 , 0.1941743668333549,0
3850.0000000000023 , 0.18472534565696183,0
3900.0000000000023 , 0.17563064939634884,0
3950.000000000002 , 0.1668880605561289,0
4000.000000000002 , 0.15851751443000367,0
4050.0000000000023 , 0.15049070836064588,0
4100.000000000003 , 0.14280690697878207,0
4150.000000000002 , 0.13548860866458898,0
4200.000000000003 , 0.12854260094975076,0
4250.000000000003 , 0.12195259390674781,0
4300.000000000003 , 0.11570980260431551,0
4350.000000000003 , 0.1098327748129735,0
4400.000000000002 , 0.1043445590528102,0
4450.000000000003 , 0.09923537308079965,0
4500.000000000003 , 0.09444140455437255,0
4550.000000000003 , 0.08990979872302675,0
4600.000000000004 , 0.08559859534670784,0
4650.000000000003 , 0.08146657477759077,0
4700.000000000003 , 0.0774983679989808,0
4750.000000000003 , 0.07369117249362475,0
4800.000000000003 , 0.07004081315987204,0
4850.000000000004 , 0.0665474124222352,0
4900.000000000003 , 0.06321537992537114,0
4950.000000000003 , 0.06002882938516155,0
5000.000000000004 , 0.05697409420192889,0
5050.000000000004 , 0.05405018173758331,0
5100.000000000004 , 0.051259156216847436,0
5150.000000000003 , 0.04860258837499522,0
5200.000000000003 , 0.046073374319496485,0
5250.000000000004 , 0.04366412848033683,0
5300.000000000004 , 0.04137480554676549,0
5350.000000000004 , 0.03918525884423962,0
5400.000000000004 , 0.03708931342707222,0
5450.000000000004 , 0.03508322655323292,0
5500.000000000004 , 0.033161900832419385,0
5550.000000000004 , 0.031320155568596096,0
5600.000000000004 , 0.029558716338164037,0
5650.000000000004 , 0.027877586420704946,0
5700.000000000004 , 0.026278228813350492,0
5750.000000000004 , 0.02476294716864665,0
5800.000000000005 , 0.02332774170301726,0
5850.000000000004 , 0.021973893195105145,0
5900.000000000004 , 0.020697457120860713,0
5950.000000000004 , 0.01948902125367764,0
6000.000000000004 , 0.01834638509183091,0
6050.000000000005 , 0.017269578815518036,0
6100.000000000004 , 0.016255551724877026,0
6150.000000000004 , 0.015294056287376364,0
6200.000000000005 , 0.014379370986913645,0
6250.000000000005 , 0.013508669965813978,0
6300.000000000005 , 0.012674823186444464,0
6350.000000000004 , 0.01187539867600141,0
6400.000000000004 , 0.011110377971759266,0
6450.000000000005 , 0.010377338460866064,0
6500.000000000005 , 0.009677048744100126,0
6550.000000000005 , 0.00901078550904385,0
6600.000000000005 , 0.008377743689618857,0
6650.000000000005 , 0.007774968956331251,0
6700.000000000005 , 0.007202745020304159,0
6750.000000000005 , 0.006661134237112098,0
6800.000000000005 , 0.006150129114486884,0
6850.000000000005 , 0.005669138908063749,0
6900.000000000005 , 0.005218535273691324,0
6950.000000000005 , 0.004798846358433141,0
7000.0000000000055 , 0.004409723843433931,0
7050.0000000000055 , 0.004051851224991945,0
7100.000000000005 , 0.003723983019577953,0
7150.000000000005 , 0.0034173399658570286,0
7200.000000000005 , 0.0031306413255135714,0
7250.0000000000055 , 0.0028643264965496447,0
7300.0000000000055 , 0.0026187380240486288,0
7350.000000000005 , 0.0023929794363050125,0
7400.0000000000055 , 0.002182801711395499,0
7450.0000000000055 , 0.0019867077964949033,0
7500.0000000000055 , 0.0018028505434187587,0
7550.0000000000055 , 0.0016302755443241214,0
7600.000000000005 , 0.0014692003144699843,0
7650.0000000000055 , 0.0013196331757010433,0
7700.0000000000055 , 0.0011811496057142492,0
7750.0000000000055 , 0.0010540065479596832,0
7800.000000000006 , 0.0009384107721078506,0
7850.0000000000055 , 0.0008346327812808326,0
7900.0000000000055 , 0.000742546849342599,0
7950.0000000000055 , 0.0006623015857275623,0
8000.0000000000055 , 0.0005940914191191976,0
8050.000000000006 , 0.0005378681814272197,0
8100.000000000005 , 0.0004930996458105672,0
8150.0000000000055 , 0.00045344146857784245,0
8200.000000000007 , 0.00041719658357080794,0
8250.000000000007 , 0.0003839859021944814,0
8300.000000000005 , 0.00035335149242218036,0
8350.000000000005 , 0.00032514728805021836,0
8400.000000000005 , 0.0002993003187198479,0
8450.000000000007 , 0.00027568184782246496,0
8500.000000000007 , 0.0002540233446759845,0
8550.000000000005 , 0.00023396403911644906,0
8600.000000000007 , 0.00021539047418408957,0
8650.000000000005 , 0.00019827256045625138,0
8700.000000000007 , 0.0001826064408416274,0
8750.000000000007 , 0.00016839914289480532,0
8800.000000000005 , 0.0001556610263534307,0
8850.000000000007 , 0.00014443612882550605,0
8900.000000000005 , 0.00013452605243898988,0
8950.000000000007 , 0.0001258927355913232,0
9000.000000000007 , 0.00011822386561897492,0
9050.000000000007 , 0.00011092721519674193,0
9100.000000000007 , 0.00010393730849103388,0
9150.000000000005 , 9.724428683632453e-05,0
9200.000000000007 , 9.084709922291376e-05,0
9250.000000000007 , 8.473611140358636e-05,0
9300.000000000007 , 7.890677348325415e-05,0
9350.000000000007 , 7.336693569408149e-05,0
9400.000000000007 , 6.81185271702302e-05,0
9450.000000000007 , 6.316510851361408e-05,0
9500.000000000007 , 5.84989395058058e-05,0
9550.000000000007 , 5.412189877171776e-05,0
