E,Ne,dNe
1500.0, 1.6415132491038575, 0.010639183491088847
1550.0, 1.578755053330499, 0.01042304073710093
1600.0, 1.5586314824945757, 0.010357412577686957
1650.0000000000002, 1.5360828556078134, 0.011480548700384905
1700.0000000000002, 1.501035839545416, 0.009858105515117514
1750.0000000000002, 1.4729721348228253, 0.009809261520335372
1800.0000000000002, 1.424909729163139, 0.009789562815001249
1850.0000000000002, 1.403357532476407, 0.0099398584513245
1900.0000000000005, 1.3593324601876293, 0.009953514696661536
1950.0000000000005, 1.3261175151242959, 0.009795216090805147
2000.0000000000005, 1.2944043045782083, 0.009775438882894092
2050.000000000001, 1.252220612323425, 0.00987355909371675
2100.0000000000005, 1.2067685774940013, 0.009795790934407063
2150.0000000000005, 1.1617148311634415, 0.009748639255835505
2200.0000000000005, 1.1199288309795776, 0.009677251010333733
2250.000000000001, 1.071409492655586, 0.009634947819368026
2300.000000000001, 1.0288703295853716, 0.009542137940494843
2350.0000000000005, 1.0032097660110473, 0.0095380681690793
2400.000000000001, 0.9689792590612807, 0.009575694589285361
2450.000000000001, 0.9386472139531413, 0.009301201369160855
2500.000000000001, 0.9081820727490857, 0.00917697114757585
2550.000000000001, 0.8821918545170232, 0.009057765405403812
2600.000000000001, 0.84986545849996, 0.00904207490786311
2650.0000000000014, 0.813971163009949, 0.008871741254732205
2700.000000000001, 0.7898797719058592, 0.008894598797707124
2750.000000000001, 0.7679891258591823, 0.008858184056027308
2800.0000000000014, 0.7466926702600747, 0.008755217950152208
2850.0000000000014, 0.7155148236728681, 0.008680572699800224
2900.0000000000014, 0.6836787037977236, 0.008497005396641073
2950.000000000001, 0.6601126787409856, 0.008483537828899643
3000.0000000000014, 0.632657193757383, 0.008345815358532724
3050.000000000002, 0.6157093111253198, 0.008433943624418695
3100.0000000000014, 0.5996241884898795, 0.008316300582443899
3150.0000000000014, 0.5812982292526997, 0.008300285156646771
3200.0000000000014, 0.5643661208628601, 0.008473124150909695
3250.000000000002, 0.5414182246574123, 0.007765950400430141
3300.000000000002, 0.5230769555773949, 0.007573973983919196
3350.0000000000014, 0.5023665505286099, 0.007467364039797897
3400.000000000002, 0.47792986515622304, 0.007371268818683762
3450.000000000002, 0.459899529003865, 0.007234876712023695
3500.000000000002, 0.44496914968131757, 0.0071926045840584344
3550.000000000002, 0.4309257410942117, 0.0071654369115300995
3600.000000000002, 0.4145914094628701, 0.0069711297288168736
3650.0000000000023, 0.39525417247541783, 0.006789354731714497
3700.000000000002, 0.37945579466741697, 0.006673927542079861
3750.000000000002, 0.36602921622964724, 0.006501382214452035
3800.000000000002, 0.3541235345813296, 0.006427351900105048
3850.0000000000023, 0.34029551192299456, 0.006293687730761948
3900.0000000000023, 0.32661226678870797, 0.006171715420964174
3950.000000000002, 0.3148690964726322, 0.006210043212190192
4000.000000000002, 0.2987518808099475, 0.005978892614168659
4050.0000000000023, 0.28553913457666835, 0.005764779828857882
4100.000000000003, 0.27476976994466046, 0.005650236836934595
4150.000000000002, 0.2627066738992711, 0.005491308613684519
4200.000000000003, 0.24878187022950926, 0.005381487075951948
4250.000000000003, 0.23754124355465295, 0.005237650825775704
4300.000000000003, 0.22766178016259292, 0.005135461242197465
4350.000000000003, 0.21835553308247457, 0.005022259433409342
4400.000000000002, 0.2067810277925137, 0.004922403067003332
4450.000000000003, 0.1941252367937188, 0.004802510121373446
4500.000000000003, 0.18278554190119684, 0.004655328596680992
4550.000000000003, 0.17290734322449855, 0.0045421116629608665
4600.000000000004, 0.1635701344824798, 0.004415757025246529
4650.000000000003, 0.1568078265150601, 0.004293464439070507
4700.000000000003, 0.1501276563408614, 0.004196095308628245
4750.000000000003, 0.1441802128972811, 0.004092669525014417
4800.000000000003, 0.13828220440063946, 0.003987619689950017
4850.000000000004, 0.13295964832930965, 0.003878349596817466
4900.000000000003, 0.12606475439025425, 0.003814019870963614
4950.000000000003, 0.11995316572985261, 0.0036555883827828466
5000.000000000004, 0.11495783872220659, 0.0035490912200309413
5050.000000000004, 0.1100546057492914, 0.0034366383398058103
5100.000000000004, 0.10543176740475169, 0.0033577271320014155
5150.000000000003, 0.1001119284542201, 0.003264532297334936
5200.000000000003, 0.09546741612720937, 0.003182896891303257
5250.000000000004, 0.09118229103102422, 0.0030991094165889956
5300.000000000004, 0.08597151126088669, 0.0030212997142336365
5350.000000000004, 0.0823453609238251, 0.0029481474153096802
5400.000000000004, 0.07848723444940416, 0.002870038127848432
5450.000000000004, 0.07489162103826769, 0.0027985987216319823
5500.000000000004, 0.0711514800558402, 0.002702745695041058
5550.000000000004, 0.06798826835265417, 0.0026454212225775005
5600.000000000004, 0.06490862089560344, 0.0025751667213282656
5650.000000000004, 0.062043131685348175, 0.0025185008677395043
5700.000000000004, 0.05934389022747695, 0.002454374279470472
5750.000000000004, 0.05626301194021268, 0.0023975631383492944
5800.000000000005, 0.05371721311984974, 0.0023339444289229845
5850.000000000004, 0.050469482093500606, 0.002275545820393494
5900.000000000004, 0.047481581214418804, 0.0022114879965495684
5950.000000000004, 0.04502684704849149, 0.0021450021816090048
6000.000000000004, 0.042886308528224094, 0.002085008715981498
6050.000000000005, 0.04053281381293846, 0.0020239648559759594
6100.000000000004, 0.03816599136915655, 0.001963099502840614
6150.000000000004, 0.03606899302349649, 0.001901680171712352
6200.000000000005, 0.03421214711094384, 0.0018501408033489875
6250.000000000005, 0.03211951400535534, 0.0017865947381890393
6300.000000000005, 0.030591582545149383, 0.001734472957042192
6350.000000000004, 0.029187742858239392, 0.001676863156196245
