E,Ne,dNe
6450.000000000005 , 0.0017998885085340618,0.020364395953485884
6500.000000000005 , 0.0015705869959843747,0.01899395347635037
6550.000000000005 , 0.0013606338895194336,0.01799056591387882
6600.000000000005 , 0.001169200220108579,0.016817232329546457
6650.000000000005 , 0.000994104755670845,0.015440806082595397
6700.000000000005 , 0.0008352062607372494,0.014533259593057552
6750.000000000005 , 0.0006921346663218055,0.013095215740954833
6800.000000000005 , 0.0005647143618845679,0.011648167012928331
6850.000000000005 , 0.00045231559732753326,0.01056551407671961
6900.000000000005 , 0.0003548873146036153,0.0095295106941712
6950.000000000005 , 0.00027267208716604045,0.008447461947931958
7000.0000000000055 , 0.0002057204447495651,0.007425725730057555
7050.0000000000055 , 0.0001543510127758185,0.006396737174213053
